Age (bin),City,Education,Gender,GenderLabel,HouseOwnerFlag,HouseOwnerFlagLabel,MaritalStatus,MaritalStatusLabel,Occupation,PostalCode,Prospect,ProspectiveBuyerKey,StateProvinceCode,Age,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
65,Bremerton,Partial Co,M,MALE,1,YES,M,MARRIED,Manual,98312,Derek Rai,590,WA,38,0,0,2,"20,000"
45,Colma,Partial Co,M,MALE,1,YES,M,MARRIED,Manual,94014,Pedro Alonso,1606,CA,35,0,1,1,"20,000"
45,Chicago,Partial Co,M,MALE,1,YES,M,MARRIED,Manual,60610,Kenneth Shen,1236,IL,59,0,1,1,"20,000"
40,Bellflower,Partial Co,M,MALE,1,YES,M,MARRIED,Manual,90706,Dalton Price,588,CA,60,0,2,2,"30,000"
50,Colma,Partial Co,M,MALE,1,YES,M,MARRIED,Professional,94014,Emmanuel Mehta,689,CA,39,0,1,2,"70,000"
50,El Segundo,Partial Co,M,MALE,1,YES,M,MARRIED,Professional,90245,Dustin Tang,621,CA,31,0,1,2,"70,000"
50,Chula Vista,Partial Co,M,MALE,1,YES,M,MARRIED,Professional,91910,Michael Johnson,1415,CA,54,0,3,4,"70,000"
45,Colma,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,94014,Gabriel Edwards,774,CA,60,1,0,1,"30,000"
50,Carson,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,90746,Andre Rodriguez,132,CA,35,1,0,1,"40,000"
50,Colma,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,94014,Caleb Jai,374,CA,56,1,0,1,"40,000"
50,Santa Ana,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,92701,Jerry Goel,959,CA,43,1,0,1,"40,000"
50,Chicago,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,60610,Austin Thomas,163,IL,44,1,0,1,"40,000"
40,Berkeley,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,94704,Calvin Pal,416,CA,47,1,2,2,"30,000"
40,Colma,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,94014,Ian Turner,903,CA,38,1,2,2,"30,000"
40,Torrance,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,90505,Bryce Sanchez,273,CA,52,1,2,2,"30,000"
40,Seattle,Partial Co,M,MALE,1,YES,M,MARRIED,Clerical,98104,Roberto Blanco,1653,WA,38,1,2,2,"30,000"
50,Colma,Partial Co,M,MALE,1,YES,M,MARRIED,Manual,94014,Edwin Ma,685,CA,47,1,0,2,"20,000"
50,Downey,Partial Co,M,MALE,1,YES,M,MARRIED,Manual,90241,Ivan Madan,887,CA,49,1,0,2,"20,000"
40,Bellflower,Partial Co,M,MALE,1,YES,M,MARRIED,Manual,90706,Darryl Zhu,642,CA,43,1,1,1,"20,000"
45,Stafford,Partial Co,M,MALE,1,YES,M,MARRIED,Professional,77477,Justin Wang,1103,TX,59,1,0,0,"90,000"
45,Zeeland,Partial Co,M,MALE,1,YES,M,MARRIED,Professional,49464,Logan Evans,1269,MI,39,1,2,0,"100,000"
40,Sherman Oaks,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,91403,Dennis Lu,572,CA,44,1,0,0,"50,000"
40,Salem,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,97301,Cory Lopez,394,OR,44,1,0,0,"50,000"
45,Chula Vista,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,91910,Patrick Cooper,1611,CA,48,1,0,1,"50,000"
45,Colma,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,94014,Bryce Kelly,234,CA,44,1,0,1,"50,000"
45,National City,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,91950,Eduardo Jones,680,CA,51,1,0,1,"50,000"
45,Nevada,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,84407,Kenneth Sharma,1233,UT,47,1,0,1,"50,000"
45,Issaquah,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,98027,Lucas Morgan,1298,WA,32,1,0,1,"50,000"
45,Cheyenne,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,82001,Johnny Xie,1110,WY,49,1,0,1,"50,000"
50,Salt Lake City,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,84101,Jay Subram,1090,UT,36,1,0,1,"50,000"
45,Chandler,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,85225,Terry Goel,1926,AZ,57,1,0,1,"60,000"
45,Fontana,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,92335,Franklin Nara,750,CA,49,1,0,1,"60,000"
45,Palo Alto,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,94303,Devin Lewis,569,CA,44,1,0,1,"60,000"
45,Ithaca,Partial Co,M,MALE,1,YES,M,MARRIED,Skilled Manual,14850,Alejandro He,57,NY,58,1,0,1,"60,000"
35,Gulfport,Partial Co,M,MALE,1,YES,M,MARRIED,Management,39501,Cedric Zhao,506,MS,30,3,5,0,"110,000"
50,Olympia,Partial Co,M,MALE,1,YES,M,MARRIED,Professional,98501,Zachary Brown,2055,WA,50,3,4,3,"130,000"
45,Los Angeles,Partial Hi,M,MALE,1,YES,M,MARRIED,Manual,90012,Darren Mehta,576,CA,40,1,2,3,"10,000"
35,Berkeley,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,94704,Terrance Patel,1954,CA,46,1,1,1,"50,000"
40,Burbank,Bachelors,M,MALE,1,YES,S,SINGLE,Management,91502,Eduardo Wright,717,CA,31,2,0,1,"100,000"
65,Colma,Bachelors,M,MALE,1,YES,S,SINGLE,Management,94014,Nelson Munoz,1558,CA,43,2,0,2,"40,000"
40,Colma,Bachelors,M,MALE,1,YES,S,SINGLE,Management,94014,Samuel Li,1836,CA,45,2,0,2,"100,000"
65,Bellevue,Bachelors,M,MALE,1,YES,S,SINGLE,Management,98004,Trevor Bennett,1915,WA,36,2,0,3,"50,000"
65,Port Orchard,Bachelors,M,MALE,1,YES,S,SINGLE,Management,98366,Joe Arun,913,WA,55,2,0,3,"50,000"
60,Nashua,Bachelors,M,MALE,1,YES,S,SINGLE,Management,3064,Willie Zeng,2045,NH,55,2,0,4,"50,000"
65,Lincoln Acres,Bachelors,M,MALE,1,YES,S,SINGLE,Management,91950,Caleb Adams,308,CA,31,2,0,5,"70,000"
65,Atlanta,Bachelors,M,MALE,1,YES,S,SINGLE,Management,30308,Dale Sharma,609,GA,50,2,0,5,"70,000"
45,Berkeley,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,94704,Marshall Ma,1424,CA,51,2,2,4,"50,000"
60,Lake Oswego,Bachelors,M,MALE,1,YES,S,SINGLE,Management,97034,Derrick Gil,546,OR,46,3,0,5,"50,000"
50,Novato,Bachelors,M,MALE,1,YES,S,SINGLE,Management,94947,Kelvin Lu,1180,CA,40,3,1,1,"100,000"
45,La Jolla,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,92806,Kenneth Raji,1209,CA,36,3,4,4,"60,000"
45,Midland,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,48640,Joe Suarez,1086,MI,39,3,4,4,"60,000"
40,Colma,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,94014,Devin Gonzales,551,CA,31,3,5,5,"70,000"
40,Colma,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,94014,Franklin Kumar,741,CA,58,3,5,5,"70,000"
40,Yakima,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,98901,Colin Zhang,503,WA,41,3,5,5,"70,000"
40,Chula Vista,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,91910,Joe Munoz,1022,CA,60,3,3,3,"50,000"
45,Idaho Falls,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,83402,Darren Subram,620,ID,58,3,4,4,"50,000"
45,Walla Walla,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,99362,Max Dominguez,1385,WA,46,3,4,4,"50,000"
45,Burbank,Bachelors,M,MALE,1,YES,S,SINGLE,Management,91502,Chris Kelly,381,CA,54,4,2,3,"110,000"
55,Colma,Bachelors,M,MALE,1,YES,S,SINGLE,Management,94014,Devon Nath,580,CA,34,4,4,3,"110,000"
55,Bellevue,Bachelors,M,MALE,1,YES,S,SINGLE,Management,98004,Josue Navarro,1029,WA,58,4,4,3,"110,000"
40,Gilbert,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,85233,Jorge Zeng,1115,AZ,36,4,5,5,"80,000"
40,Chula Vista,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,91910,Alberto Torres,165,CA,39,4,5,5,"80,000"
65,Fremont,Graduate D,M,MALE,1,YES,S,SINGLE,Management,94536,Terrance Prasad,1958,CA,37,1,0,2,"50,000"
35,Colma,Graduate D,M,MALE,1,YES,S,SINGLE,Management,94014,Darren Gomez,548,CA,47,1,4,4,"80,000"
35,Concord,Graduate D,M,MALE,1,YES,S,SINGLE,Management,94519,Sean Phillips,1867,CA,37,1,4,4,"80,000"
70,Concord,Graduate D,M,MALE,1,YES,S,SINGLE,Management,94519,Luke Scott,1311,CA,58,2,0,2,"60,000"
70,Miami,Graduate D,M,MALE,1,YES,S,SINGLE,Management,33127,Pedro Sanchez,1631,FL,58,2,0,2,"60,000"
70,Carnation,Graduate D,M,MALE,1,YES,S,SINGLE,Management,98014,Jay Engineer,943,WA,52,2,0,3,"50,000"
55,Casper,Graduate D,M,MALE,1,YES,S,SINGLE,Management,82601,Miguel Hall,1401,WY,53,2,0,3,"50,000"
65,Columbus,Graduate D,M,MALE,1,YES,S,SINGLE,Management,43215,Caleb Chen,334,OH,50,2,0,3,"60,000"
65,W. Linn,Graduate D,M,MALE,1,YES,S,SINGLE,Management,97068,Anthony Martin,88,OR,36,2,0,3,"60,000"
65,Ballard,Graduate D,M,MALE,1,YES,S,SINGLE,Management,98107,Elijah Green,671,WA,55,2,0,3,"60,000"
70,Concord,Graduate D,M,MALE,1,YES,S,SINGLE,Management,94519,Warren Deng,2020,CA,59,2,0,4,"70,000"
40,San Gabriel,Graduate D,M,MALE,1,YES,S,SINGLE,Professional,91776,Matthew Wilson,1513,CA,56,2,5,5,"70,000"
40,Bellevue,Graduate D,M,MALE,1,YES,S,SINGLE,Professional,98004,Gabriel Hayes,784,WA,33,2,5,5,"70,000"
65,Colma,Graduate D,M,MALE,1,YES,S,SINGLE,Management,94014,Tyler Thomas,1980,CA,47,3,3,2,"100,000"
40,Issaquah,Graduate D,M,MALE,1,YES,S,SINGLE,Management,98027,Bobby Martinez,245,WA,55,3,5,5,"80,000"
30,Colma,High Schoo,M,MALE,1,YES,S,SINGLE,Manual,94014,Adam Coleman,25,CA,40,1,0,0,"20,000"
30,Colma,High Schoo,M,MALE,1,YES,S,SINGLE,Manual,94014,Alejandro Jai,65,CA,51,1,0,0,"20,000"
30,Santa Monica,High Schoo,M,MALE,1,YES,S,SINGLE,Manual,90401,Derrick Suarez,619,CA,51,1,0,0,"30,000"
35,Lynnwood,High Schoo,M,MALE,1,YES,S,SINGLE,Manual,98036,Kyle Coleman,1145,WA,51,1,0,0,"30,000"
50,Leesburg,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,20176,Samuel Miller,1846,VA,56,1,1,2,"90,000"
50,Everett,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,98201,Dalton Peterson,587,WA,42,1,1,2,"90,000"
30,Concord,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,94519,Nathan Evans,1534,CA,49,1,0,0,"40,000"
30,Chula Vista,High Schoo,M,MALE,1,YES,S,SINGLE,Management,91910,Ernest Zheng,720,CA,59,2,0,0,"70,000"
30,Bremerton,High Schoo,M,MALE,1,YES,S,SINGLE,Manual,98312,Roy Diaz,1666,WA,34,2,0,0,"10,000"
35,Burbank,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,91502,Lucas James,1281,CA,47,2,0,0,"50,000"
35,Mentor,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,44060,Willie Zhou,2046,OH,45,2,0,0,"50,000"
50,San Antonio,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,78204,Timothy Adams,1908,TX,33,2,0,2,"60,000"
70,Tucson,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,85701,Marshall Nath,1439,AZ,36,2,0,4,"30,000"
60,Salem,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,97301,Max Munoz,1436,OR,52,2,0,4,"30,000"
60,West Covina,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,91791,Pedro Perez,1627,CA,37,2,1,2,"40,000"
60,Lake Oswego,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,97034,Julio Martin,1006,OR,60,2,1,2,"40,000"
55,National City,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,91950,Eduardo Hayes,673,CA,40,2,1,2,"50,000"
55,Bellingham,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,98225,Cedric Raje,432,WA,53,2,1,2,"50,000"
25,Lebanon,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,97355,Gilbert Lin,791,OR,52,2,0,0,"30,000"
30,Sandy,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,84070,Tristan Simmons,1975,UT,34,2,0,0,"30,000"
30,Seattle,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,98104,Cory Srini,467,WA,52,2,0,0,"30,000"
30,Colma,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,94014,Connor Long,392,CA,56,2,0,0,"40,000"
30,Colma,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,94014,Shaun Xie,1894,CA,39,2,0,0,"40,000"
30,Concord,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,94519,David Wang,626,CA,31,2,0,0,"40,000"
30,Seattle,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,98104,Kurt Bhat,1133,WA,52,2,0,0,"40,000"
30,Oregon City,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,97045,Samuel Zhang,1902,OR,59,2,0,0,"50,000"
60,Lemon Grove,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,85284,Theodore Munoz,1950,AZ,55,2,0,5,"10,000"
45,Edmonds,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,98020,Marc Gutierrez,1400,WA,54,2,2,3,"40,000"
60,Woodland Hills,High Schoo,M,MALE,1,YES,S,SINGLE,Management,91364,Omar Guo,1590,CA,48,3,1,4,"90,000"
30,Corvallis,High Schoo,M,MALE,1,YES,S,SINGLE,Manual,97330,Jonathan Jones,985,OR,57,3,4,4,"20,000"
45,Colma,High Schoo,M,MALE,1,YES,S,SINGLE,Skilled Manual,94014,Larry Castro,1262,CA,45,3,3,4,"40,000"
35,El Cajon,High Schoo,M,MALE,1,YES,S,SINGLE,Management,92020,Frederick Arun,726,CA,34,4,5,0,"100,000"
35,Lynnwood,High Schoo,M,MALE,1,YES,S,SINGLE,Management,98036,Levi Lopez,1292,WA,56,4,5,0,"100,000"
45,Cincinnati,High Schoo,M,MALE,1,YES,S,SINGLE,Professional,45202,Micah She,1490,OH,59,4,4,5,"70,000"
30,Berkeley,Partial Co,M,MALE,1,YES,S,SINGLE,Clerical,94704,Clarence Lu,395,CA,59,1,0,0,"30,000"
30,Chula Vista,Partial Co,M,MALE,1,YES,S,SINGLE,Clerical,91910,Luis King,1284,CA,51,1,0,0,"30,000"
35,Altamonte Springs,Partial Co,M,MALE,1,YES,S,SINGLE,Clerical,32701,Darren Martinez,575,FL,38,1,0,0,"30,000"
30,Bremerton,Partial Co,M,MALE,1,YES,S,SINGLE,Clerical,98312,Austin Jackson,63,WA,54,1,0,0,"30,000"
35,Bellingham,Partial Co,M,MALE,1,YES,S,SINGLE,Clerical,98225,Logan Smith,1318,WA,58,1,0,0,"30,000"
30,Dallas,Partial Co,M,MALE,1,YES,S,SINGLE,Manual,75201,Jaime Sharma,1075,TX,31,1,0,0,"10,000"
25,Olympia,Partial Co,M,MALE,1,YES,S,SINGLE,Manual,98501,Grant Luo,793,WA,45,1,0,0,"10,000"
65,Beaverton,Partial Co,M,MALE,1,YES,S,SINGLE,Manual,97005,Lucas Cooper,1267,OR,38,1,0,3,"10,000"
60,Augusta,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,30901,Hector Dominguez,827,GA,32,1,1,2,"50,000"
55,W. Linn,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,97068,Fernando Foster,734,OR,52,1,1,2,"60,000"
50,Concord,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,94519,Peter Shen,1637,CA,36,1,1,2,"90,000"
30,Lakewood,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,90712,Ivan Srini,898,CA,30,1,0,0,"50,000"
30,Puyallup,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,98371,Bruce Gil,223,WA,39,1,0,0,"50,000"
30,Kenmore,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,98028,Jordan Baker,916,WA,42,1,0,0,"50,000"
35,Imperial Beach,Partial Co,M,MALE,1,YES,S,SINGLE,Clerical,91932,Seth Richardson,1872,CA,36,2,2,2,"40,000"
35,Concord,Partial Co,M,MALE,1,YES,S,SINGLE,Clerical,94519,Hector Rubio,855,CA,38,2,3,3,"40,000"
35,Burbank,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,91502,Allen Verma,172,CA,48,2,0,0,"70,000"
70,Lemon Grove,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,91945,Curtis Zhu,509,CA,31,2,0,3,"40,000"
60,Jefferson City,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,65101,Patrick Rivera,1629,MO,46,2,1,2,"50,000"
55,San Francisco,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,94109,Clayton Huang,372,CA,48,2,1,4,"90,000"
55,Lynnwood,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,98036,Albert Gil,44,WA,53,2,1,4,"90,000"
55,Irvine,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,92614,Ian Butler,868,CA,36,2,2,4,"80,000"
45,Concord,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,94519,Shannon Ramos,1869,CA,59,2,3,0,"100,000"
45,Novato,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,94947,Damien Nath,581,CA,58,2,3,4,"80,000"
30,Beverly Hills,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,90210,Brendan Chander,212,CA,40,2,0,0,"50,000"
30,Chula Vista,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,91910,Arthur Arun,4,CA,36,2,0,0,"50,000"
30,Euclid,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,44119,Andrew Harris,56,OH,57,2,0,0,"50,000"
30,Puyallup,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,98371,Henry Malhotra,842,WA,31,2,0,0,"50,000"
40,Everett,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,98201,Johnathan Garcia,955,WA,55,3,4,4,"90,000"
45,Issaquah,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,98027,Raymond Mehta,1720,WA,30,3,4,5,"90,000"
45,Pontiac,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,48342,Johnathan Subram,1089,MI,47,3,4,5,"70,000"
45,Newport Hills,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,98006,Kenneth Chande,1137,WA,36,3,4,5,"70,000"
45,Rock Springs,Partial Co,M,MALE,1,YES,S,SINGLE,Skilled Manual,82901,Robert Sharma,1756,WY,48,3,4,5,"70,000"
40,Salem,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,97301,Preston Martinez,1623,OR,33,4,1,4,"100,000"
50,Concord,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,94519,Ronnie Chen,1663,CA,49,4,4,3,"110,000"
55,Lynnwood,Partial Co,M,MALE,1,YES,S,SINGLE,Professional,98036,Alfredo Alvarez,3,WA,37,4,4,3,"130,000"
25,La Jolla,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,92806,Alan Wu,179,CA,38,2,0,0,"30,000"
30,Fremont,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,94536,Raul Lal,1708,CA,34,2,0,0,"30,000"
30,Burbank,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,91502,Randy Li,1709,CA,38,2,0,0,"30,000"
30,Downey,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,90241,Damien Xu,636,CA,51,2,0,0,"30,000"
30,Kendall,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,33143,Ernest Cai,654,FL,51,2,0,0,"30,000"
55,Bellingham,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,98225,Ramon Sun,1764,WA,31,2,0,3,"40,000"
50,Woodburn,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,97071,Robert Simmons,1758,OR,36,2,1,2,"20,000"
35,Colma,Partial Hi,M,MALE,1,YES,S,SINGLE,Manual,94014,Derek Aggarwal,511,CA,60,2,0,0,"20,000"
35,Coronado,Partial Hi,M,MALE,1,YES,S,SINGLE,Manual,92118,Ivan Chandra,870,CA,51,2,0,0,"20,000"
55,Colma,Partial Hi,M,MALE,1,YES,S,SINGLE,Manual,94014,Logan Lewis,1286,CA,36,2,0,3,"20,000"
55,Duluth,Partial Hi,M,MALE,1,YES,S,SINGLE,Skilled Manual,55802,Devin Barnes,520,MN,57,2,0,2,"50,000"
55,Portland,Partial Hi,M,MALE,1,YES,S,SINGLE,Clerical,97205,Devin Davis,536,OR,48,3,1,2,"10,000"
30,Biloxi,Partial Hi,M,MALE,1,YES,S,SINGLE,Skilled Manual,39530,Warren Lin,2031,MS,35,3,0,0,"70,000"
30,Ballard,Partial Hi,M,MALE,1,YES,S,SINGLE,Skilled Manual,98107,Blake Alexander,198,WA,53,3,0,0,"70,000"
30,Burien,Partial Hi,M,MALE,1,YES,S,SINGLE,Skilled Manual,98168,Justin White,1105,WA,36,3,0,0,"60,000"
55,Austell,Partial Hi,M,MALE,1,YES,S,SINGLE,Skilled Manual,30106,William Jackson,2027,GA,41,3,1,2,"40,000"
35,Las Vegas,Partial Hi,M,MALE,1,YES,S,SINGLE,Professional,89106,Devon Xu,634,NV,47,4,0,0,"80,000"
35,North Las Vegas,Partial Hi,M,MALE,1,YES,S,SINGLE,Professional,89030,Terrence Shen,1973,NV,57,4,0,0,"90,000"
35,Burien,Partial Hi,M,MALE,1,YES,S,SINGLE,Professional,98168,Ivan Patel,891,WA,57,4,5,0,"120,000"
60,Chula Vista,Partial Hi,M,MALE,1,YES,S,SINGLE,Skilled Manual,91910,Jon Anand,912,CA,37,4,1,4,"90,000"
35,Burlingame,Bachelors,M,MALE,1,YES,S,SINGLE,Clerical,94010,Ruben Blanco,1651,CA,35,0,0,0,"30,000"
35,Houston,Bachelors,M,MALE,1,YES,S,SINGLE,Clerical,77003,Harold Srini,859,TX,45,0,0,0,"30,000"
50,Seattle,Bachelors,M,MALE,1,YES,S,SINGLE,Clerical,98104,Ernest Yang,718,WA,32,0,0,1,"20,000"
40,Campbellsville,Bachelors,M,MALE,1,YES,S,SINGLE,Clerical,42718,Jermaine Malhotra,1002,KY,56,0,0,1,"30,000"
40,Bremerton,Bachelors,M,MALE,1,YES,S,SINGLE,Clerical,98312,Arthur Ramos,128,WA,42,0,1,1,"30,000"
50,Burbank,Bachelors,M,MALE,1,YES,S,SINGLE,Management,91502,Zachary Li,2057,CA,54,0,1,2,"80,000"
45,Wood Dale,Bachelors,M,MALE,1,YES,S,SINGLE,Manual,60191,Frederick Kapoor,740,IL,59,0,0,1,"10,000"
35,Concord,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,94519,Jarrod Lopez,998,CA,41,0,0,2,"90,000"
35,Palo Alto,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,94303,Raymond Garcia,1676,CA,36,0,0,2,"90,000"
40,Edmonds,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,98020,Jonathon Rubio,1061,WA,40,0,0,2,"90,000"
40,Colma,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,94014,Bradley Nath,252,CA,40,0,0,0,"40,000"
45,Daly City,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,94015,Ronnie Guo,1688,CA,32,0,0,1,"40,000"
45,Berkeley,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,94704,Xavier Phillips,2048,CA,56,0,0,1,"40,000"
45,Olympia,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,98501,Corey Jai,376,WA,56,0,0,1,"40,000"
35,Oakland,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,94611,Charles Nelson,414,CA,52,0,1,1,"50,000"
35,Mill Valley,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,59715,Logan Butler,1260,MT,34,0,1,1,"50,000"
40,Woodburn,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,97071,Vincent Chen,2003,OR,59,0,2,2,"50,000"
40,Lynnwood,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,98036,Ernest Ma,687,WA,33,0,2,2,"50,000"
40,Everett,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,98201,Carl Xu,495,WA,34,0,3,3,"50,000"
40,Los Angeles,Bachelors,M,MALE,1,YES,S,SINGLE,Clerical,90012,Alvin Chander,20,CA,48,1,1,1,"30,000"
55,Lebanon,Bachelors,M,MALE,1,YES,S,SINGLE,Management,97355,Joe Sai,1065,OR,30,1,0,2,"40,000"
45,Salem,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,97301,Javier Castro,926,OR,53,1,0,0,"70,000"
45,Newport Hills,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,98006,Erik Moreno,695,WA,33,1,0,1,"60,000"
50,Newport Beach,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,92625,Cedric Lu,396,CA,50,1,0,1,"90,000"
40,Monroe,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,98272,Nelson Navarro,1562,WA,30,1,2,2,"60,000"
45,La Jolla,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,92806,Nathan Coleman,1531,CA,42,1,2,3,"60,000"
40,Clearwater,Bachelors,M,MALE,1,YES,S,SINGLE,Professional,33755,Alvin Wu,180,FL,34,1,3,3,"60,000"
55,Concord,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,94519,Arthur Serrano,146,CA,44,1,0,1,"30,000"
55,Imperial Beach,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,91932,Nicholas Johnson,1546,CA,40,1,0,1,"30,000"
40,Tacoma,Bachelors,M,MALE,1,YES,S,SINGLE,Skilled Manual,98403,Eduardo Hill,676,WA,44,1,2,2,"50,000"
40,Burien,Graduate D,M,MALE,1,YES,S,SINGLE,Clerical,98168,Adrian Rogers,135,WA,39,0,0,0,"40,000"
45,Altadena,Graduate D,M,MALE,1,YES,S,SINGLE,Clerical,91001,Isaac Hall,878,CA,47,0,0,1,"20,000"
45,Altadena,Graduate D,M,MALE,1,YES,S,SINGLE,Clerical,91001,Allen Engineer,35,CA,33,0,0,1,"20,000"
45,Corpus Christi,Graduate D,M,MALE,1,YES,S,SINGLE,Clerical,78404,Kenneth Chander,1141,TX,41,0,0,1,"20,000"
45,Colma,Graduate D,M,MALE,1,YES,S,SINGLE,Clerical,94014,Tristan Griffin,1928,CA,32,0,0,5,"30,000"
